uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
bedfb214-bd8b-4742-ad1c-944a36f50e12,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,W,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_011.W.20200630,A00000161130,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
56b3d8cb-8861-43f1-800b-8e73ad681ae9,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,E,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_006.E.20200630,A00000161140,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
8ac886a9-1e88-4759-97ed-9e83543ba72c,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,W,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_006.W.20200630,A00000161142,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
abcca1c2-70a2-48be-a38b-a856862a808f,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,W,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_007.W.20200630,A00000161136,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
3c6c79db-3f01-4db1-9893-a4421c0ff4df,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,E,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_005.E.20200630,A00000161131,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
0006d23e-9f57-4505-9081-d08d85340d1b,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,E,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_011.E.20200630,A00000161128,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
4454feae-c015-421b-9d06-2ed42157439c,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,S,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_005.S.20200630,A00000161132,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
cc8ce089-b00a-4976-a80f-b761931dc6b0,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,E,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_012.E.20200630,A00000160862,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
0132fa44-ebe9-40da-a404-f1fe50a36f9c,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,E,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_004.E.20200630,A00000161137,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
d52276af-162a-4943-be91-54890cebcbb8,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,E,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_001.E.20200630,A00000161143,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
973a4142-66db-472f-b657-c6ab1f0fb24a,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,S,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_003.S.20200630,A00000160865,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
deb60e66-0d42-4446-ae4d-9ae73b105104,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,E,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_009.E.20200630,A00000161146,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
46e3c3e4-0f6d-4e02-bd38-14ac9a81485e,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,S,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_012.S.20200630,A00000160861,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
7f075598-5f4b-48e6-885a-395210a20d46,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,E,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_003.E.20200630,A00000160864,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
32b4a96c-33e4-4c26-ae5c-b4c4b3814776,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,W,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_012.W.20200630,A00000160863,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
11fe9253-93c9-4217-9c31-3323b2855156,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,S,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_004.S.20200630,A00000161138,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
098519fc-a79e-40a6-bb6f-b927dd269bdd,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,W,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_004.W.20200630,A00000161139,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
caea0eb9-f272-45bb-a60e-695fabb971af,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,S,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_001.S.20200630,A00000161144,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
d414a7c4-9411-42a3-aabe-47ee1ec21cc4,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,E,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_008.E.20200630,A00000161126,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
47ff83aa-f583-4d96-a652-a22ba883b387,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,W,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_003.W.20200630,A00000160866,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
0174f0a8-7e14-4fff-997c-75e54ad40bdc,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,S,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_008.S.20200630,A00000161125,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
1eb4b891-85f0-407c-bbe1-6c87c12c23c4,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,W,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_009.W.20200630,A00000161148,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
08b7f8ec-eae1-42dd-827f-ecf578a91687,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,W,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_001.W.20200630,A00000161145,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
8e5b00dc-99a7-406d-a561-ac1ef9ac38b6,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,W,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_008.W.20200630,A00000161127,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
fbea1a80-86b6-4433-b259-59c299c5cd13,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,S,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.25,14,Y,BLAN_009.S.20200630,A00000161147,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T182046Z,RELEASE-2024
c380204d-2c62-4071-b424-018016695f47,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,W,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_007.W.20200714,A00000160986,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
dfee8c21-1b31-4d45-bd3c-fe72c1750a4d,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,W,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_004.W.20200714,A00000160989,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
afccb9da-df8d-4b75-938d-b46317d67bd1,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,W,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_012.W.20200714,A00000161061,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
82ed8d74-db32-4558-8416-9d15fd5cfd01,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,S,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_001.S.20200714,A00000161054,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
78abc446-7ce4-47a6-8c19-b430b0c7dc4c,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,S,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
5112376d-453c-47db-9c81-76fb1d1dabb8,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,W,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_001.W.20200714,A00000161055,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
dfaae9f5-82d8-4566-8a16-9b7820e702c6,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,S,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_007.S.20200714,A00000160979,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
83d71640-661a-4565-9332-5bf266a3551b,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,E,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_012.E.20200714,A00000161059,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
945c862c-3ce7-4c64-afa9-5f5b7bfbe498,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,S,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_003.S.20200714,A00000161063,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
68bcdb79-757c-4c4b-8bc8-101d82c7b944,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,E,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_003.E.20200714,A00000161062,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
1eb0c968-37aa-4c18-93e5-41791f2128fc,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,S,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_011.S.20200714,A00000161175,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
5fa09a3f-6748-4bda-84d9-2001e34dd2b3,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,S,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
9feefcd0-ff24-4f8a-bf01-b946ce6071d9,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,E,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_011.E.20200714,A00000161174,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
4d55cba3-1d10-419b-82cc-160346e2cbc8,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,W,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_003.W.20200714,A00000161064,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
16e37582-9503-4ce8-9355-fac73db25d00,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,W,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_009.W.20200714,A00000161058,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
2748c34b-53fa-4d92-b0b6-426e6d0b7ecb,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,S,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_012.S.20200714,A00000161060,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
f787abc7-ac8e-4128-9c54-7e973f4c87eb,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,W,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_008.W.20200714,A00000161150,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
5d9cb99f-7d77-4490-9648-5dc01861ad8e,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,E,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_008.E.20200714,A00000161149,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
7e24c503-8bbc-4543-96ed-98cbacde9e2a,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,E,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_009.E.20200714,A00000161056,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
2bdf608e-55dc-4a85-958b-9d9423c74191,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,E,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_001.E.20200714,A00000161053,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
4d2af215-4dc7-4d31-bd74-0497f26c80a3,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,E,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_007.E.20200714,A00000160978,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
2c0bf0d5-9473-4db3-adfb-e614cc41a32e,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,E,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_004.E.20200714,A00000160987,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
52df03a9-12ca-4e66-a1c5-55e2e07dd30b,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,W,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_005.W.20200714,A00000161173,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
61d76e7e-1146-4006-b083-6c308f36ea67,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,E,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_006.E.20200714,A00000160990,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
7655daeb-ce6e-4a8f-aeb3-d3fc429f15cc,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,S,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_008.S.20200714,A00000161165,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
87cde702-be67-4114-8b7a-6ee3365c6be7,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,S,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_004.S.20200714,A00000160988,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
34d64df8-3ace-45de-a96c-9f600110a9a7,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,E,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_005.E.20200714,A00000161172,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
94091d97-dd15-4edc-baec-d9cbfd51bce1,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,W,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_011.W.20200714,A00000161176,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
d6417a2a-cded-45dc-af7a-5d4758b8f2ab,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,W,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_006.W.20200714,A00000160992,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
ae00c22c-8941-4d52-abe3-3badb576593b,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,S,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BLAN.2020.27,14,Y,BLAN_009.S.20200714,A00000161057,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0002-0927-4409,NA,20240112T181610Z,RELEASE-2024
a83a86e2-5314-44f2-9d44-69a995a69790,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,S,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_009.S.20200728,A00000161697,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
c6ee7f79-92f2-4b51-b697-04b3cf762ee8,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,S,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_011.S.20200728,A00000161670,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
dcad24cf-1353-422b-b16f-6268840b673a,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,E,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_003.E.20200728,A00000161687,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
1a75fc47-ce93-4795-8525-09e790148d98,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,W,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_006.W.20200728,A00000161683,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
b3596398-e7d6-4726-a2fe-f59d0b393aa2,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,E,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_004.E.20200728,A00000161684,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
d18b081a-5e91-4358-b1e8-3ce054951796,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,W,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_009.W.20200728,A00000161698,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
